1.264414,0.756540,5.000000
1.929776,2.008828,3.000000
2.159209,2.051286,3.000000
0.502626,1.791844,1.000000
0.948923,0.533251,5.000000
2.043555,0.384648,4.000000
0.805019,2.315316,1.000000
0.488938,1.714818,1.000000
1.882240,1.815028,3.000000
1.141107,1.951437,2.000000
0.449188,1.743015,1.000000
1.942335,2.001615,3.000000
0.807949,2.474421,1.000000
0.699328,1.566311,1.000000
1.977206,2.212196,3.000000
1.403183,1.999622,2.000000
0.326661,1.152782,6.000000
0.339724,2.177185,1.000000
1.776883,0.912391,4.000000
1.084802,0.625291,5.000000
1.836863,0.452153,4.000000
0.618375,1.586259,1.000000
0.438095,1.826386,1.000000
0.718317,2.081312,1.000000
2.076289,0.879223,4.000000
0.629771,2.244025,1.000000
0.912034,2.449798,1.000000
1.837551,2.112348,3.000000
2.077230,1.996669,3.000000
0.768161,2.443053,1.000000
0.879446,0.739350,5.000000
1.250327,2.126776,2.000000
0.388263,1.282407,6.000000
0.542898,1.097905,6.000000
0.270302,2.081303,1.000000
2.087517,0.600624,4.000000
1.973477,1.116719,4.000000
2.244105,0.697608,4.000000
1.461532,1.966554,2.000000
0.473909,2.056067,1.000000
2.216014,0.790180,4.000000
2.243665,0.596104,4.000000
2.078094,1.690450,3.000000
2.275359,0.614154,4.000000
1.941431,0.710784,4.000000
1.155156,0.952495,5.000000
1.971261,2.250714,3.000000
2.215060,0.890327,4.000000
0.800070,1.618371,1.000000
0.628734,1.555726,1.000000
1.904906,2.095831,3.000000
1.418633,2.081395,2.000000
1.888892,0.967613,4.000000
1.955454,0.654269,4.000000
2.154674,2.270926,3.000000
0.636411,2.326735,1.000000
0.526294,1.134374,6.000000
2.101873,2.262274,3.000000
0.977784,1.040874,5.000000
1.225364,0.745668,5.000000
0.763269,0.547276,5.000000
1.753494,0.924722,4.000000
2.066569,2.392056,3.000000
0.662128,1.718941,1.000000
1.119637,2.001331,2.000000
0.431814,2.098742,1.000000
1.173476,2.022643,2.000000
1.105456,2.036602,2.000000
1.289476,0.738783,5.000000
2.084809,1.639173,3.000000
1.867452,0.382837,4.000000
0.684343,2.071634,1.000000
0.318822,1.734893,1.000000
0.373865,1.954112,1.000000
0.658698,2.103910,1.000000
0.224697,0.495874,7.000000
1.128182,1.860263,2.000000
1.801267,1.887031,3.000000
1.883934,0.365668,4.000000
1.834824,1.814102,3.000000
1.937068,2.485697,3.000000
2.187475,0.548695,4.000000
0.227521,0.462456,7.000000
1.166976,1.866240,2.000000
0.469165,1.958640,1.000000
0.290108,0.430532,7.000000
1.780891,0.878890,4.000000
0.688109,1.704125,1.000000
0.266839,1.774162,1.000000
1.813737,1.840690,3.000000
1.019307,1.006667,5.000000
0.189700,0.661660,7.000000
0.258889,2.122125,1.000000
1.932537,0.326288,4.000000
0.564591,2.106604,1.000000
1.950690,2.117031,3.000000
0.856103,0.516219,5.000000
0.618082,2.179442,1.000000
0.548491,1.538531,1.000000
0.529363,2.206278,1.000000
1.893170,0.656889,4.000000
2.023776,2.285519,3.000000
0.437406,2.174530,1.000000
0.973090,1.565578,1.000000
0.441673,1.169158,6.000000
1.224528,2.118181,2.000000
2.002623,2.459919,3.000000
2.274268,0.790100,4.000000
2.200792,1.062960,4.000000
0.517424,2.019906,1.000000
0.691394,2.185679,1.000000
0.714848,2.492858,1.000000
1.995918,1.349939,4.000000
0.315664,0.562541,7.000000
1.881780,2.120764,3.000000
2.006377,0.454019,4.000000
1.140908,0.362721,5.000000
1.918389,2.168515,3.000000
0.529455,2.410236,1.000000
0.521718,1.184833,6.000000
2.057752,2.340684,3.000000
1.961997,0.571532,4.000000
2.086009,2.249675,3.000000
2.136025,0.939726,4.000000
1.160683,0.907818,5.000000
1.922442,0.735759,4.000000
2.185288,1.740496,3.000000
0.402136,1.196787,6.000000
0.162924,2.136757,1.000000
0.288543,2.133573,1.000000
2.145266,1.824875,3.000000
1.863892,1.621130,3.000000
1.355239,0.909327,5.000000
1.120015,1.934343,2.000000
1.791846,1.853706,3.000000
0.305731,1.932527,1.000000
0.290919,1.740352,1.000000
1.120538,0.651561,5.000000
2.093319,1.755477,3.000000
2.138553,1.751568,3.000000
1.864831,1.648310,3.000000
0.778086,1.638418,1.000000
0.428408,2.212767,1.000000
1.427121,2.040205,2.000000
0.123746,0.404181,7.000000
0.953107,0.733880,5.000000
0.208154,0.543833,7.000000
0.639077,2.243520,1.000000
0.426527,1.225374,6.000000
1.227709,0.917097,5.000000
0.753367,0.482600,5.000000
1.839267,1.951418,3.000000
1.227288,1.885922,2.000000
1.820453,1.904003,3.000000
1.927155,1.026210,4.000000
0.172084,2.155902,1.000000
1.876679,2.189383,3.000000
0.542684,1.633088,1.000000
0.634634,1.170122,6.000000
0.227315,0.509870,7.000000
0.440974,1.970680,1.000000
0.819912,1.725663,1.000000
2.196818,1.950570,3.000000
0.583172,1.600904,1.000000
2.067578,0.963045,4.000000
0.560339,1.600961,1.000000
0.311656,1.885065,1.000000
0.407520,1.138840,6.000000
1.015968,1.158826,5.000000
2.148864,0.363084,4.000000
1.854189,1.896825,3.000000
1.263749,1.999500,2.000000
0.271254,2.247109,1.000000
2.168049,0.458451,4.000000
0.406986,2.266954,1.000000
0.685273,2.269478,1.000000
2.000365,1.984701,3.000000
2.101094,0.725046,4.000000
0.207363,2.150328,1.000000
1.056241,0.634805,5.000000
1.886815,0.916930,4.000000
0.227441,1.823834,1.000000
1.967003,2.018707,3.000000
1.134593,0.678994,5.000000
2.109770,2.352473,3.000000
0.461126,1.956252,1.000000
0.233518,1.843615,1.000000
1.784256,2.123840,3.000000
0.519701,1.103621,6.000000
2.179460,1.692442,3.000000
1.861922,1.653911,3.000000
2.166300,0.391877,4.000000
2.008412,1.329793,4.000000
0.767690,2.316266,1.000000
1.235579,0.496176,5.000000
1.777866,0.674266,4.000000
0.534396,1.859225,1.000000
0.643893,1.253403,6.000000
2.002793,1.346730,4.000000
0.776486,1.800590,1.000000
1.103842,2.069400,2.000000
0.626487,2.028296,1.000000
0.889364,2.472061,1.000000
1.368424,2.073473,2.000000
0.398197,1.946362,1.000000
0.762199,0.430258,5.000000
2.073147,0.485129,4.000000
2.200921,2.339990,3.000000
0.333510,1.797867,1.000000
0.622649,0.725605,5.000000
2.053698,0.402572,4.000000
2.216662,0.803940,4.000000
1.427015,0.587124,5.000000
0.161830,2.107077,1.000000
0.836462,0.461218,5.000000
0.216537,1.782416,1.000000
1.995429,0.616044,4.000000
0.225283,2.269835,1.000000
1.092223,2.006678,2.000000
2.193281,2.118543,3.000000
2.199253,0.975008,4.000000
1.944754,2.014627,3.000000
2.009275,0.328765,4.000000
0.813581,2.388991,1.000000
0.311602,0.551090,7.000000
0.685087,2.145065,1.000000
0.659123,0.714556,5.000000
1.869405,1.675681,3.000000
0.771084,2.199682,1.000000
0.190203,0.540014,7.000000
0.490370,1.866646,1.000000
2.096820,0.347904,4.000000
1.863083,2.112825,3.000000
0.711735,0.590780,5.000000
1.941777,0.916536,4.000000
0.095555,0.593399,7.000000
1.753762,0.624862,4.000000
0.607423,1.997044,1.000000
0.438437,1.833835,1.000000
1.850526,2.427891,3.000000
0.484586,1.143462,6.000000
0.762884,1.829759,1.000000
0.422826,1.771975,1.000000
0.631951,1.721209,1.000000
1.960636,2.171373,3.000000
1.863267,1.120825,4.000000
2.195037,0.797638,4.000000
1.414444,1.990314,2.000000
1.994881,1.006601,4.000000
2.065968,2.118716,3.000000
2.032053,0.249634,4.000000
1.813312,2.142726,3.000000
0.841006,0.756279,5.000000
1.136241,2.090521,2.000000
2.068761,2.198196,3.000000
0.624741,1.930990,1.000000
1.798130,1.815982,3.000000
0.843643,1.682429,1.000000
0.515446,1.964047,1.000000
0.562990,2.033478,1.000000
1.966066,1.792547,3.000000
0.637627,1.743799,1.000000
0.657041,1.753737,1.000000
1.939400,1.938671,3.000000
0.433114,1.201589,6.000000
0.382163,1.804872,1.000000
2.046294,0.689907,4.000000
1.041406,0.664467,5.000000
1.932109,1.739218,3.000000
0.785488,1.663738,1.000000
1.310213,0.728892,5.000000
2.079309,0.719794,4.000000
0.582255,1.259964,6.000000
0.491743,1.853399,1.000000
2.035760,2.000054,3.000000
0.197203,1.815746,1.000000
1.101505,1.056324,5.000000
1.416893,0.551601,5.000000
0.427947,2.341054,1.000000
0.471303,2.272379,1.000000
0.427662,2.174069,1.000000
0.500994,1.590714,1.000000
2.061641,0.954525,4.000000
0.180530,0.536733,7.000000
0.294414,0.487583,7.000000
1.849096,1.914878,3.000000
1.863815,2.215483,3.000000
0.596414,1.277794,6.000000
1.909245,1.584103,3.000000
2.146964,0.402908,4.000000
0.693469,1.991606,1.000000
1.115237,2.115128,2.000000
0.317640,2.325051,1.000000
0.396933,2.201258,1.000000
1.202538,1.924945,2.000000
0.612184,1.659648,1.000000
1.870631,2.092791,3.000000
2.125294,1.858517,3.000000
1.859321,2.191447,3.000000
1.860528,0.697690,4.000000
0.379491,1.252209,6.000000
1.257997,0.494302,5.000000
0.195436,0.524251,7.000000
0.503617,2.115699,1.000000
2.042456,0.364413,4.000000
0.379633,2.281188,1.000000
0.464211,1.207083,6.000000
0.767420,2.355417,1.000000
1.814375,1.153874,4.000000
1.272230,2.004195,2.000000
0.578447,2.026449,1.000000
1.202027,2.063130,2.000000
1.925194,0.800482,4.000000
0.225830,1.921774,1.000000
2.047149,1.677351,3.000000
0.542749,1.347044,6.000000
0.142506,0.606463,7.000000
1.968958,0.460916,4.000000
2.104459,0.733269,4.000000
0.161345,1.865088,1.000000
0.585075,2.272833,1.000000
2.008716,1.133544,4.000000
1.890985,2.201482,3.000000
1.910773,0.805776,4.000000
1.803160,0.773739,4.000000
2.086988,1.506420,3.000000
2.085144,2.305350,3.000000
2.137298,2.378173,3.000000
0.251977,1.896087,1.000000
0.395839,1.886218,1.000000
1.285625,0.947954,5.000000
0.303723,1.852599,1.000000
0.460797,1.681730,1.000000
0.603686,1.558820,1.000000
0.277011,1.912605,1.000000
1.996257,1.813121,3.000000
0.283883,2.036361,1.000000
0.530807,2.333149,1.000000
0.623600,1.700757,1.000000
0.662266,1.174494,6.000000
0.467250,2.168460,1.000000
0.391192,2.227733,1.000000
0.754191,1.659918,1.000000
0.711141,1.993143,1.000000
1.152517,0.462791,5.000000
0.713763,1.919343,1.000000
2.042501,0.504564,4.000000
0.771497,0.913165,5.000000
0.319490,1.741001,1.000000
1.073242,2.011979,2.000000
0.528272,2.132258,1.000000
0.876191,2.455347,1.000000
2.072387,2.167793,3.000000
1.260064,0.514170,5.000000
1.175237,1.927310,2.000000
2.284117,0.680450,4.000000
0.649401,2.131972,1.000000
2.037789,0.759548,4.000000
0.570212,2.221285,1.000000
0.233603,2.186757,1.000000
0.608768,1.307054,6.000000
2.256919,0.733717,4.000000
0.533250,1.758248,1.000000
0.548756,2.091190,1.000000
0.158898,0.569646,7.000000
2.028952,1.951832,3.000000
0.260411,1.982625,1.000000
2.032743,0.992861,4.000000
1.992745,1.986159,3.000000
0.564707,1.272062,6.000000
2.025438,2.218301,3.000000
0.952390,2.470998,1.000000
2.088471,0.341493,4.000000
1.986148,1.871477,3.000000
0.290492,1.892751,1.000000
2.022794,2.231408,3.000000
0.329106,1.706164,1.000000
0.946500,1.024161,5.000000
2.063776,0.995549,4.000000
1.455891,0.864167,5.000000
0.421778,1.773479,1.000000
0.252248,0.588854,7.000000
2.148674,2.131141,3.000000
0.441851,2.431686,1.000000
1.922583,2.281428,3.000000
0.533097,2.091314,1.000000
1.249605,2.102416,2.000000
2.055888,0.375519,4.000000
2.029698,2.100178,3.000000
2.122107,0.937258,4.000000
2.056665,1.752856,3.000000
0.654523,0.753862,5.000000
0.104720,0.619136,7.000000
0.684412,0.660290,5.000000
1.888960,1.961859,3.000000
0.358740,0.567674,7.000000
0.291375,1.912241,1.000000
1.734823,0.820447,4.000000
1.997575,1.374523,4.000000
0.173093,0.517811,7.000000
1.282279,2.019258,2.000000
0.284137,0.605385,7.000000
1.075515,0.524444,5.000000
0.392520,2.252032,1.000000
1.117307,1.968095,2.000000
0.340977,0.514799,7.000000
1.059383,2.024955,2.000000
0.650473,2.076594,1.000000
0.197636,2.156787,1.000000
2.104975,1.778772,3.000000
0.784332,2.387328,1.000000
0.161482,0.544899,7.000000
2.118870,2.052863,3.000000
2.117143,1.701618,3.000000
1.966418,0.920249,4.000000
1.978987,0.920974,4.000000
1.227024,1.925189,2.000000
1.219438,2.141111,2.000000
1.790963,0.410267,4.000000
1.956922,1.910830,3.000000
0.149459,2.048648,1.000000
0.348183,2.347547,1.000000
0.567864,1.785095,1.000000
0.254359,2.065750,1.000000
0.788058,2.208045,1.000000
0.799905,1.601768,1.000000
1.881081,2.006877,3.000000
0.888496,0.808719,5.000000
0.425221,1.198850,6.000000
0.334382,2.128872,1.000000
0.407702,2.069876,1.000000
0.737044,2.384767,1.000000
2.182371,1.846798,3.000000
2.153442,1.699048,3.000000
0.822651,0.417500,5.000000
0.437173,2.422752,1.000000
0.492464,2.036415,1.000000
0.435856,1.989988,1.000000
0.502193,2.035904,1.000000
2.103346,0.849470,4.000000
0.315844,2.006081,1.000000
2.231107,0.960743,4.000000
0.417367,2.093671,1.000000
0.273407,1.919873,1.000000
0.590737,1.085890,6.000000
1.759670,0.486641,4.000000
0.570426,0.856100,5.000000
0.438947,1.288318,6.000000
0.873551,0.543247,5.000000
1.158748,2.104245,2.000000
0.280680,2.290948,1.000000
0.634746,2.217561,1.000000
1.857603,1.948490,3.000000
2.208102,2.182644,3.000000
0.860502,0.692045,5.000000
2.240337,1.982239,3.000000
0.502415,2.114799,1.000000
0.365201,2.184778,1.000000
1.822913,0.784659,4.000000
2.048834,1.666135,3.000000
0.537552,1.361027,6.000000
1.936175,2.098062,3.000000
1.997839,0.924546,4.000000
0.745207,2.411801,1.000000
1.214933,1.919621,2.000000
0.801198,2.387571,1.000000
0.611641,1.219438,6.000000
1.955657,2.078272,3.000000
0.973740,1.102978,5.000000
1.315397,0.664514,5.000000
0.960970,2.423065,1.000000
1.861084,0.765455,4.000000
2.100541,0.796924,4.000000
0.824667,1.606721,1.000000
0.970951,0.848898,5.000000
0.570584,1.133961,6.000000
2.023355,2.309689,3.000000
1.846731,1.815532,3.000000
0.810292,1.528556,1.000000
0.899053,2.455605,1.000000
0.612269,2.084759,1.000000
0.667769,2.008580,1.000000
0.977735,0.660759,5.000000
0.761857,2.327329,1.000000
0.154281,1.990678,1.000000
1.773375,0.833551,4.000000
0.714919,2.149116,1.000000
2.154493,1.869039,3.000000
0.746000,1.757033,1.000000
0.232524,0.410928,7.000000
0.411208,1.200355,6.000000
0.336244,1.998074,1.000000
2.087113,1.945341,3.000000
0.140441,0.601039,7.000000
2.008996,1.059296,4.000000
1.965643,2.312488,3.000000
1.249449,1.015636,5.000000
2.035494,1.973794,3.000000
0.592159,1.166589,6.000000
2.057386,2.302765,3.000000
0.589467,2.372756,1.000000
0.498815,2.133551,1.000000
1.957787,2.085732,3.000000
0.708705,2.197247,1.000000
1.119977,0.527405,5.000000
2.120826,1.573365,3.000000
1.927690,0.451984,4.000000
2.021553,2.199613,3.000000
1.836368,1.784536,3.000000
0.410314,1.912934,1.000000
0.499871,1.105719,6.000000
1.921068,0.981797,4.000000
1.945851,2.085095,3.000000
0.286568,1.763896,1.000000
0.604357,1.661813,1.000000
2.077720,2.091147,3.000000
0.384276,1.749216,1.000000
1.133145,0.765272,5.000000
0.709145,2.026744,1.000000
2.150545,1.829694,3.000000
0.462604,1.681625,1.000000
0.422485,1.817506,1.000000
2.175037,0.722228,4.000000
0.825787,0.943074,5.000000
0.757874,1.612177,1.000000
0.545221,1.625579,1.000000
2.024280,1.649864,3.000000
0.762805,2.349621,1.000000
1.883830,0.843119,4.000000
0.988561,0.728197,5.000000
0.476459,2.159118,1.000000
0.269049,1.729929,1.000000
0.557581,1.083753,6.000000
0.077514,0.618060,7.000000
1.902388,1.129077,4.000000
2.184182,0.697342,4.000000
2.077181,0.399502,4.000000
2.167500,1.789356,3.000000
1.405861,0.660957,5.000000
1.964518,0.269226,4.000000
1.100783,2.056436,2.000000
1.899653,0.793033,4.000000
1.973109,2.189569,3.000000
1.995465,0.732529,4.000000
0.406371,2.283195,1.000000
1.898952,1.985330,3.000000
0.423295,1.233966,6.000000
0.533625,1.082889,6.000000
0.118984,0.413769,7.000000
1.976432,0.889826,4.000000
1.767665,2.074972,3.000000
0.469254,2.414335,1.000000
0.729066,1.635469,1.000000
1.986564,1.814317,3.000000
2.069394,2.209569,3.000000
1.880947,2.033914,3.000000
2.079621,2.242785,3.000000
1.930521,1.837064,3.000000
1.251304,0.485130,5.000000
1.929746,0.828664,4.000000
1.832367,1.937548,3.000000
1.061316,0.636922,5.000000
0.799507,1.507083,1.000000
0.510147,1.205523,6.000000
0.725533,1.534120,1.000000
0.520280,1.254942,6.000000
2.073223,2.061161,3.000000
0.451629,1.959339,1.000000
0.394595,2.276086,1.000000
0.431648,1.934083,1.000000
0.705236,1.587900,1.000000
2.021347,1.773886,3.000000
0.401352,2.032897,1.000000
0.768470,2.168238,1.000000
1.966629,1.775813,3.000000
2.001611,1.737016,3.000000
0.159596,0.546925,7.000000
0.505776,1.057917,6.000000
0.886216,0.589074,5.000000
2.159361,0.709108,4.000000
1.374000,2.074999,2.000000
2.040208,0.746427,4.000000
2.038954,1.726726,3.000000
0.763893,0.624209,5.000000
0.196569,0.610828,7.000000
0.269239,0.516441,7.000000
2.179273,0.901402,4.000000
0.563500,2.147786,1.000000
1.862305,0.519613,4.000000
1.243567,1.960379,2.000000
2.036751,2.182130,3.000000
2.126745,1.831519,3.000000
0.419140,2.275399,1.000000
2.185547,2.053227,3.000000
2.101918,1.852994,3.000000
1.459344,0.772622,5.000000
0.529497,1.688990,1.000000
2.012233,2.391277,3.000000
1.851779,2.159409,3.000000
2.079071,2.426301,3.000000
0.324815,2.364512,1.000000
1.858862,0.460128,4.000000
0.773010,0.510382,5.000000
0.567160,2.330925,1.000000
1.857746,1.161375,4.000000
0.203320,2.177015,1.000000
0.542488,1.951984,1.000000
0.226298,0.383547,7.000000
0.376238,1.274292,6.000000
0.224858,1.865034,1.000000
0.494737,1.157098,6.000000
2.074531,2.332891,3.000000
0.178650,0.542290,7.000000
0.739659,0.820205,5.000000
0.875786,1.599669,1.000000
0.917903,0.458339,5.000000
1.087731,0.658697,5.000000
2.009870,1.334690,4.000000
1.931941,2.305892,3.000000
0.324221,1.765435,1.000000
0.279551,2.131718,1.000000
1.952908,2.172591,3.000000
0.594228,1.151018,6.000000
1.088729,0.796872,5.000000
0.426281,1.593588,1.000000
1.991942,0.982811,4.000000
0.723332,0.550878,5.000000
0.230620,1.753788,1.000000
2.000270,0.954197,4.000000
0.092409,0.521615,7.000000
2.175819,2.029507,3.000000
0.760999,1.839343,1.000000
1.924607,2.024115,3.000000
0.519243,1.100801,6.000000
2.138300,0.679825,4.000000
2.104650,0.979177,4.000000
1.877400,0.610826,4.000000
1.233028,1.900450,2.000000
0.161455,0.621502,7.000000
1.180926,2.127124,2.000000
1.428143,2.066953,2.000000
0.714561,0.842326,5.000000
1.208828,2.159599,2.000000
2.045170,2.283483,3.000000
1.774029,2.050434,3.000000
1.145949,1.938227,2.000000
0.674694,1.985485,1.000000
1.832319,1.030676,4.000000
0.763787,1.574676,1.000000
1.797217,0.997626,4.000000
2.027434,0.644339,4.000000
0.437010,2.311393,1.000000
0.594048,2.183596,1.000000
2.181068,0.756709,4.000000
0.654280,2.421893,1.000000
0.265836,1.876060,1.000000
0.750477,1.848196,1.000000
0.283683,0.431841,7.000000
0.402153,1.233515,6.000000
1.938123,0.539448,4.000000
1.369234,1.896800,2.000000
1.920808,0.355217,4.000000
0.036347,0.438297,7.000000
1.175196,0.963529,5.000000
0.703587,0.748172,5.000000
1.789431,0.857785,4.000000
0.212201,0.571845,7.000000
0.691191,2.132604,1.000000
2.199814,1.943115,3.000000
1.950708,2.064783,3.000000
0.654591,1.987584,1.000000
0.606597,1.824576,1.000000
0.628998,1.737994,1.000000
0.295430,2.317250,1.000000
1.319909,1.975805,2.000000
0.226540,2.095673,1.000000
0.947950,0.448464,5.000000
1.261009,0.739009,5.000000
2.202911,1.929321,3.000000
0.267218,2.286673,1.000000
0.765361,2.196196,1.000000
2.163879,1.782257,3.000000
0.866864,0.775945,5.000000
0.477053,1.618550,1.000000
1.189663,1.859428,2.000000
0.921902,1.105549,5.000000
0.721935,0.649846,5.000000
2.045212,1.883851,3.000000
0.221075,0.370579,7.000000
1.380494,0.896409,5.000000
2.000209,1.924456,3.000000
0.408355,1.722741,1.000000
0.612057,1.094878,6.000000
0.844927,1.641906,1.000000
0.586028,1.111020,6.000000
0.361399,2.242478,1.000000
0.570329,1.946210,1.000000
0.448485,1.244172,6.000000
0.631760,1.647592,1.000000
2.124023,1.704954,3.000000
0.667912,1.757592,1.000000
2.130679,2.110530,3.000000
2.087869,2.047249,3.000000
0.564246,2.158756,1.000000
2.055692,1.660379,3.000000
2.028502,2.208670,3.000000
0.770077,1.708872,1.000000
0.703766,2.149084,1.000000
0.626446,2.116968,1.000000
0.598584,1.092465,6.000000
1.912557,1.967986,3.000000
1.938535,1.833343,3.000000
0.258528,1.958578,1.000000
0.578421,1.633216,1.000000
2.147985,0.400731,4.000000
0.639873,1.743348,1.000000
1.237829,1.921477,2.000000
2.189147,1.934896,3.000000
0.531234,2.464297,1.000000
1.811451,0.715961,4.000000
0.369222,2.301345,1.000000
1.284270,0.833667,5.000000
0.886343,2.385541,1.000000
0.753606,1.723425,1.000000
0.078997,0.502733,7.000000
2.012881,0.631690,4.000000
1.953351,1.820943,3.000000
0.565833,2.096345,1.000000
0.353436,1.621808,1.000000
1.847098,1.724699,3.000000
0.866993,1.522903,1.000000
1.019972,0.660480,5.000000
1.343741,0.610874,5.000000
2.049775,2.082028,3.000000
1.912379,0.842712,4.000000
0.454803,2.427440,1.000000
1.296194,0.543560,5.000000
1.860696,1.850303,3.000000
1.353264,1.909779,2.000000
0.328988,1.876363,1.000000
0.488758,2.053444,1.000000
1.958024,2.035746,3.000000
0.604043,1.802547,1.000000
0.450013,1.587505,1.000000
0.664377,2.320280,1.000000
0.274292,0.527165,7.000000
1.854786,0.671607,4.000000
0.571048,1.936907,1.000000
0.465708,1.227819,6.000000
1.331719,2.028232,2.000000
0.689214,1.898608,1.000000
1.301477,0.619266,5.000000
0.173248,2.120327,1.000000
0.226819,2.123039,1.000000
2.241984,0.661618,4.000000
1.891584,2.082466,3.000000
0.169819,1.823105,1.000000
1.264525,1.972283,2.000000
0.670947,2.140251,1.000000
1.021928,0.996471,5.000000
1.915212,0.352431,4.000000
1.964716,2.404316,3.000000
1.402713,0.691329,5.000000
0.333353,2.135818,1.000000
2.005383,1.043300,4.000000
0.402576,1.863434,1.000000
0.614720,2.426448,1.000000
0.727102,2.470469,1.000000
2.002842,1.293324,4.000000
0.921845,2.454262,1.000000
1.874877,2.176327,3.000000
2.055899,2.205776,3.000000
0.548690,2.213717,1.000000
2.017771,0.468389,4.000000
0.737273,0.648437,5.000000
2.145820,1.969324,3.000000
1.833720,0.505643,4.000000
0.619329,2.470557,1.000000
1.183981,2.002347,2.000000
0.635830,2.389778,1.000000
1.992764,0.862460,4.000000
0.201499,2.091721,1.000000
0.266277,2.196544,1.000000
0.605587,0.870574,5.000000
1.788680,0.854057,4.000000
2.259523,0.658988,4.000000
1.196484,2.044329,2.000000
0.967366,1.055421,5.000000
2.032922,2.401644,3.000000
